Search Country,Country Code,Country Rank,Global Rank,Channel ID,Channel Name,Subscribers,Total Views,Total Videos,Country,Description
Spain,ES,1,10,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,83300000,27176655244,2984,Unknown,This is the official YouTube channel of BTS. 방탄소년단 공식 유튜브 채널 입니다.
Spain,ES,2,21,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,55200000,10521931307,170,US,New MrBeast or MrBeast Gaming video every single Saturday at noon eastern time!  MrBeast Gaming - SUBSCRIBE OR ELSE
Spain,ES,3,32,UCam8T03EOFBsNdR0thrFHdQ,VEGETTA777,34700000,16349386612,8777,Unknown,"CODIGO CREADOR FORTNITE - VEGETTA777  ♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥ UNICORNIO MORADO  ♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥   INFORMACION DEL CANAL: Es un canal dedicado a los videojuegos dirigido por un chico amante de los unicornios y que vive con un duende asesino en su habitación, si te suscribes corres el riesgo de caer en mi locura, y no solo lo digo yo, también la mujer que aparece por las noches en el techo de "
Spain,ES,4,33,UCTkXRDQl0luXxVQrRQvWS6w,Dream,34100000,4234149855,287,US,"I am DREAM. I like playing games, streaming, coding, and making videos with my FRIENDS!"
Spain,ES,5,34,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,33600000,33285907184,4677,Unknown,Welcome to SM Entertainment Official YouTube Channel! You can enjoy SM artist's latest videos on SMTOWN Official YouTube Channel.
Spain,ES,6,51,UC-cnbLlplnXA4oc7rR21qzg,Lyna,24200000,10763992355,5994,AR,"¡SUSCRÍBETE PARA TENER BUENA SUERTE! 🍀  Hola, soy Lyna! Amo al Señor Pato pero también soy una loca por los gatos 🐥🐈  VIDEO NUEVO TODOS LOS DÍAS!  Tiktok: http://tiktok.com/@LynitaVallejos Instagram:   http://instagram.com/LynaVallejos Twitter:  http://twitter.com/SrtaLyna Contacto: contactolynavallejos@gmail.com "
Spain,ES,7,80,UC8rNKrqBxJqL9izOOMxBJtw,Willyrex,17200000,5455268428,8955,ES,Cada día Un video NUEVO!!
Spain,ES,8,88,UCH3h4jRKn3lJo0uORqqESPg,Acenix,16700000,3534333778,639,ES,Los vídeos más divertidos de Minecraft están aquí 😂 
Spain,ES,9,95,UCFR2oaNj02WnXkOgLH0iqOA,Auron,15800000,4766027754,1436,ES,"Hola, soy AuronPlay y este es mi canal secundario en el cual subiré todo tipo de mierda, más o menos como en el principal jaja. Viva el vino y saludos."
Spain,ES,10,97,UC5H_KXkPbEsGs0tFt8R35mA,Martin Garrix,15200000,7275834837,514,US,"Multi-platinum-selling, chart-topping Dutch DJ and producer Martin Garrix is one of the most successful artists to break into the pop and electronic music scenes. Since his breakout hit ""Animals"" in 2013 at just 17 years old, Garrix has headlined festivals globally and collaborated with top stars including Dua Lipa, Bono, The Edge, Macklemore, and Khalid. Known for his high-energy performances and"
Spain,ES,11,99,UCQW8tWGYajwUv6jdQ2kmsRw,Iker Unzu,15100000,7519065347,1686,ES,"Gracias por estar aquí, suscríbete para más! ♡   ✩ CONTACTO: iker@youplanet.es ✩ INSTAGRAM: http://instagram.com/iker.unzu ✩ TWITTER: https://twitter.com/unzuiker?lang=en ✩ TIKTOK: https://www.tiktok.com/@ikerunzu?lang=es  ➤ Mi podcast ""Iker Unzu"" lo podéis escuchar en cualquier plataforma: Spotify, Apple Podcasts, etc. ✨"
Spain,ES,12,105,UCcjIvuxmWlS5IEQ0JdPV4Ng,Rubius Z,14200000,3395430709,941,ES,Este es mi canal secundario (ahora mas activo que el principal XD) donde subiré cositas y gameplays hechos con mucho amor!  Esto antes era mi antiguo canal. Ahora ha vuelto a renacer de las cenizas. 
Spain,ES,13,106,UCHIwQiZhIn6fm5b_IilqBbQ,DaniRep | +6 Vídeos Diarios De GTA 5 Online!,13900000,8820088330,15506,ES,¡¡TU CANAL DE GTA 5 ONLINE!!  - Todas las novedades y curiosidades de GTA 5 Online - Las carreras mas guays con enlace en la descripción del vídeo por si queréis probarlas - Subo videos durante toda la tarde para que naaaaaadie se aburra en ningún momento! unos 8 al dia en este canal y 1 o 2 en el canal secundario (danirephappy)  ¿Quiéres verme jugando a otros videojuegos?   Suscríbete a mi otro c
Spain,ES,14,112,UCrHL_BF5lHyK43BxLU8-vBQ,jbalvinVEVO,13000000,23693370942,274,CO,"José Álvaro Osorio Balvín conocido como J Balvin, es un cantante colombiano, que ha logrado posicionarse tanto en el mercado musical hispano como en el mercado musical de habla inglesa, llegando a colocar sus temas en número uno en varias listas musicales. "
Spain,ES,15,117,UC1-XsQ1mbEQa1Q9tNVq299w,Pato Horneado,12600000,2112748682,927,AR,"Hola! En este canal se busca el entretenimiento de los espectadores mediante videos divertidos e interesantes, relacionados a los videojuegos. Si bien el dueño de esta cuenta, es el mismo que la de ""Pato Asado"", los videos son hechos con un enfoque completamente diferente.  Contacto: pato@ageworld-agency.com  "
Spain,ES,16,120,UCs6eXM7s8Vl5WcECcRHc2qQ,Kanye West,12300000,9514227695,41,US,BULLY BY YE OUT NOW STREAM HERE: https://yzy.lnk.to/BULLY  
Spain,ES,17,129,UC_F8DoJf9MZogEOU51TpTbQ,Clash Royale,11700000,2694248553,870,Unknown,"Clash Royale is a real-time, head-to-head battle game set in the Clash Universe. Welcome to the Arena!"
Spain,ES,18,131,UColTsB6zogXWooPbeO67Wgw,ElAbrahaham,11500000,2973690411,2033,MX,Me gusta subir videos y shorts contactoelabrahaham@gmail.com
Spain,ES,19,143,UCazcTV-hRc4b-wdb0sFsRKQ,Trolero,10600000,3305922334,3131,ES,Me encanta jugar Minecraft y juegos divertidos! Aquí encontrarás 3 vídeos a la semana de forma habitual!  Pero puede que alguna vez haya algún vídeo extra! Si quieres más vídeos suscribete y deja un comentario con el juego que quieres que juguemos juntos! 
Spain,ES,20,151,UCdI8evszfZvyAl2UVCypkTA,MileyCyrusVEVO,9920000,7809037198,171,Unknown,Something Beautiful the album out now
Spain,ES,21,168,UCMQOumrt3C7fFRT8oBc436Q,Bobicraft,9150000,5493783744,3404,MX,"¡Bienvenidos nuevamente a Bobicraft!  Ganador de Minecraft 10 Aniversario, rompimos el Record Guinness de mayor cantidad de gente vestida como Steve, Autor de libros, Canal #1 más visto en noticias, novedades, snapshots, curiosidades, tops, diversión, información y documentales de #Minecraft.  ¡Disfruta los #videos!   📧 Negocios: bobicraft@mcr-agency.com 📧 Correo de fans: contactobobicraft@gmail.c"
Spain,ES,22,187,UCyDUULOp3b3JsehZKIIVzrg,Jardred,8380000,2272325649,1334,ES,"LA CALABAZA LOCA 🎃🔥😈  Hago muchos tipos de contenido en Varios Canales! Para que puedas disfrutar de cualquier tipo de contenido de parte mía 🧡  MIS CANALES POR CONTENIDO SON:  🟧JARDRED: VIDEOS DE MINECRAFT!  🟨JARDITO: VIDEOS DE ROBLOX!  ⬛JARD: VIDEOS CON CAMARA DE JUEGOS ALEATORIOS (SOBRETODO TERROR, SIMULADORES, Y SUPERVIVENCIA)  ⬜JARDI: VIDEOREACCIONES Y VIDEOS CON MI VTUBER!  🟩JARDINES: VIDEOS"
Spain,ES,23,209,UC8YLIGeB04-KLPoR2Lmm6xA,Chocoblox,7720000,2177213513,4543,ES,Canal dedicado a Roblox y a Minecraft   Email de Contacto: Nilcobax10@gmail.com
Spain,ES,24,212,UCw7Bz6EHxlnOoBUBlJZCWCw,Te lo resumo,7640000,2336172484,679,AR,"Te lo resumo así nomás, un canal con resúmenes de tus series y películas favoritas o no tan favoritas o que ni siquiera sabías que existían. Desde The Walking Dead hasta Mi Familia Es un Dibujo, pasando por Stranger Things, Game Of Thrones, Lost, Verano del 98 o Dragon Ball Z. Pero también hay películas... como la Saga de Star Wars, o la saga de Terminator o la saga de El Señor De Los Anillos. Per"
Spain,ES,25,228,UCeOrlSK-mWTZjB66O9ttHpg,xTurbo,7150000,1544431470,906,ES,"Soy Turbo, también conocido como xTurbo, o para muchos el ornitorrinco azul con sombrero, y subo vídeos de Minecraft!  Correo de Contacto: xturboocontacto@gmail.com"
Spain,ES,26,232,UC1StC0C68OdfjB9qyJPUF8A,ROBERT PG,6960000,2127030610,1005,ES,"Si buscas un canal para pasártelo de lujo, este es el tuyo.   ¡NO LO DUDES ÚNETE! "
Spain,ES,27,239,UCV_CsAy5CNBX_uwDQ7RMe1Q,Central Cee,6700000,2440189843,92,GB,Central Cee - Official youtube channel. Subscribe
Spain,ES,28,264,UCEcb76oxfjpX5eGysQCHvcA,Maria Becerra,6120000,5599020724,315,AR,"Maria Becerra es una de las artistas más destacadas de la música argentina a nivel global. Es la artista argentina femenina más escuchada en Spotify en el mundo por quinto año consecutivo, con más de 18 millones de oyentes mensuales, 5 millones de suscriptores en YouTube y más de 12 mil millones de visualizaciones acumuladas.  En Argentina hizo historia al convertirse en la primera mujer argentina"
Spain,ES,29,269,UC5uFttEUB_fNnJqBly_jRXQ,xFaRgAnx YT,6060000,2597569112,8189,ES,"Buenas a todos!! Bienvenidos a mi canal. Un canal dedicado a todo tipo de videojuegos, curiosidades y mucho mas. =================================== Código 6MEKLJ"
Spain,ES,30,272,UCMgqXTXjYNCAmyS9ci426Gg,Vista Gamer,5980000,2519711114,841,AR,CLICK en SUSCRIBIRSE!!  Subo contenido relacionado a GTA V. Desde curiosidades hasta gameplays. Mi objetivo es entretener a la mayor cantidad de gente posible.
Spain,ES,31,273,UCzjF2EUojZ1hVd_JVKhbCJA,RDjavi,5970000,919988219,306,DO," 📩Contacto: rdjavi@trihaus.es  Mi nombre es Steven. Soy oriundo de República Dominicana, también soy videógrafo y me apasiona crear contenido. Mi objetivo es hacer crecer este proyecto poco a poco entregando contenido de calidad.      "
Spain,ES,32,276,UCcfUAgCv_13Y7FyMCQ4rPYw,bysTaXx,5790000,1558718047,6543,ES,
Spain,ES,33,278,UCxIBZ-nQhgZES3UaTm8eDPA,Destripando la Historia,5760000,1627045369,331,ES,"En Destripando la Historia hacemos canciones de humor, generalmente sobre mitología griega, nórdica o egipcia, o al menos lo intentamos. ¡Gracias a vuestros dioses favoritos como Afrodita, Hades, Loki, Zeus o Hera hemos conseguido llegar a muchos de vosotros! Nuestra mayor ilusión es entreteneros y haceros disfrutar con lo que hacemos, no solo el tiempo que paséis en este canal, sino también fuera"
Spain,ES,34,285,UCrppUjIbcQjh2Drz8UyuRVg,Chuy Mine,5680000,2180392251,898,MX,Codigo Epic Games: Chuymain contacto: thechuymine@gmail.com  Mis vídeos podrían ser malos pero no tanto como mis streams en el yiutu morado :D  ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ Metas:  Inicio : 22.04.2018 1 Suscriptor ✔  1.000 Suscriptores ✔ 5.000 Suscriptores ✔ 10.000 Suscriptores ✔ 25.000 Suscriptores ✔ 50.000 Suscriptores ✔ 100.000 Suscriptores ✔ 250.000 Suscriptores ✔ 500.000 Suscript
Spain,ES,35,289,UC8EkcHOycB94lHDkbAPSnQA,Nacho,5650000,1714123883,627,ES,Me encanta jugar Minecraft con mi amigo Dagar
Spain,ES,36,298,UCsYQxZGPAUz-QrMfaXePouQ,FedeGames,5500000,434939159,40,MX,Tambien hacemos gameplays 👾
Spain,ES,37,312,UCEs5MQjXJq27-X2vgdwtYDw,Dagar,5150000,2110796253,611,ES,Me encanta jugar Minecraft con mi amigo Nacho
Spain,ES,38,315,UCiifkYAs_bq1pt_zbNAzYGg,DC,5100000,2264543674,4069,US,"Welcome to DC, the official home of Superman, Batman, Wonder Woman, Green Lantern, The Flash and the rest of The World's Greatest Super Heroes! "
Spain,ES,39,331,UC3fwcYRn_kq5xs4OP1ZiLkw,BENIJU,4910000,1769575034,2494,ES,"Soy bastante malo, pero puedes reírte de mí:3"
Spain,ES,40,334,UCF1B6Qwd22vBa-Q32Pnj0DQ,BERET,4900000,2318094733,156,ES,"Canal Oficial de Beret. Canciones, videos, video lyrics y letras originales de Beret."
Spain,ES,41,349,UCTh7LxBX092Ont5OwfLjeAg,AlphaSniper97,4760000,1252809474,4608,ES,"Bienvenidos a mi canal chavales, espero que os lo paséis fenomenal, para eso estamos aquí!! :D"
Spain,ES,42,362,UCggHFGmLDDStxyM-uy9DYnQ,Nexxuz World,4580000,2675151506,4082,ES,Querías un poco mas de NexxuzHD aquí lo tienes :D  Propuestas - Nexxuz@adamantagency.com  KR102B
Spain,ES,43,372,UCYcdw2wL6W6iGBKZgGK_Hjw,Folagor03,4470000,2584894321,11086,ES,La pasión y la energía son la clave de mi canal!  ME CAGO EN LA CONA!
Spain,ES,44,405,UCEtD_nOAZeTzb5dcln-ljOA,Jondres Gc,4150000,1421999597,710,CO,Bienvenidos a Jondres Gc. Suscribete si te gustan los videojuegos 😎
Spain,ES,45,424,UCHwH70ZhfYHT9ZM2Z5OEkRg,GoDeiK,3950000,1587247179,1651,ES,"Hola a todos chavales yo soy GoDeiK!, en este canal subiré contenido de videojuegos, vídeos, directos y mucho más! Si te gustan mis videos te invito a que te suscribas y activa la campanita para no perderte ningún vídeo!  ▷ Sigueme en Twitter: @GoDeiK ▷ Sigueme en Instagram: @GoDeiK  ▷ Contacto: godeik@youhub.es "
Spain,ES,46,432,UCNpY5DI8KO-ROA2BxgGWrXg,RickyMartinVEVO,3870000,7524162115,311,Unknown,"Ricky Martin on Vevo - Official Music Videos, Live Performances, Interviews and more..."
Spain,ES,47,460,UCVUhIjFt6RaMYpjjEseoDaA,rickyedit,3550000,1660361536,2279,ES,"quiéreme o equivócate, a mí me da igual."
Spain,ES,48,463,UCDYWzPdgUz5tK8SkEz_lHfg,David Bisbal,3520000,3259003274,1165,Unknown,"Hola a todos,  Llevo 13 años asomado a este canal y voy a enseñaros un poco más de vida.   Como ya sabéis viajo mucho por mi trabajo, pero también por mis aficiones, el deporte es una de mis pasiones, y hay muchas, muchas situaciones, vivencias, y momentos que quiero compartir con vosotros. Os mostraré lugares a los que me lleva la música, los conciertos y mis compromisos, mi día a día, y cómo me "
Spain,ES,49,470,UCiVJZlfcmWMUiXv5oywnDhQ,Wifies,3440000,313488621,541,US,I think it's pronounced wee-fees but I really have no idea  
Spain,ES,50,481,UCayC0ZYU9iq5PyuDG18BVsA,DanoMC,3370000,1093296508,1085,ES,"suscríbete si ves esto :D  Yo soy DanoMC y en mi canal encontrarás gameplays de Skywars, Bedwars, Minecraft survival, Minecraft pero, Minecraft Manhunt y demás. Espero pases un buen rato disfrutando de mi contenido :)  Propuestas comerciales: danomcnegocios@gmail.com  DanoMC "
Spain,ES,51,504,UC9_krwU8wTPCZRKaf34QnPw,Farfadox,3240000,612131393,375,AR,Entra y cágate de risa!. Subo contenido re loco orientado al GAMING. Prefiero hacer el ridículo que ser un aburrido. Disfruta del Canal pa
Spain,ES,52,532,UCh1coBqMQvaFYYqJxSuZtKQ,Unique Sound,3050000,2294438146,2290,IN,"Unique Sound is a global music curation channel featuring handpicked tracks from emerging and established artists worldwide. Curated by Mehul Butiya.  Join the #UniqueSoundFamily on YouTube, Spotify, and Instagram. "
Spain,ES,53,534,UCF-1xB_VwVjN4lUPsh8PryQ,Corazón Serrano,3030000,4023307036,429,PE,"Bienvenidos:  Corazón Serrano es un grupo musical de cumbia sanjuanera , que fue creado el 2 de febrero de 1995 por Lorenzo, el mayor de los hermanos Guerrero Neira. Son una familia que creció en el Centro poblado de Bellavista de Cachiaco en el Distrito de Pacaipampa, Provincia de Ayabaca, Piura – Perú. Fue bautizado con ese nombre como un homenaje a su tierra. Lorenzo y Edwin Guerrero Neira eran"
Spain,ES,54,553,UC831klfrIJ29f4f9tyqmT0w,Bulin 47 Oficial,2910000,283509423,113,DO,Official Channel Bulin 47: 47musicllc@gmail.com
Spain,ES,55,556,UCBrMq7wkdPWb3PxR-GUR61A,Hay Day,2880000,416739680,246,FI,"Best. Farm. Ever. Welcome to Hay Day, the most popular farming game on mobiles and tablets, number one in 122 countries.  Get Hay Day ►► https://link.haydaygame.com/  Learn the lay of the land, tend to your crops, and trade goods with neighbors and friends. It’s a real special place where the crops never die even though it never rains. Sharing the farm with our quirky animals only makes things mor"
Spain,ES,56,570,UC5HEq5U--O5nn134mizyCcw,Swedish House Mafia,2830000,2442027985,237,Unknown,"Formed in 2008, Swedish House Mafia—Axwell, Steve Angello, and Sebastian Ingrosso—quickly became global icons in electronic music. They brought house to arenas, sold out Madison Square Garden, and closed Coachella’s main stage. Their hits “Save the World” and “Don’t You Worry Child” earned GRAMMY® nominations and multi-platinum status. After a record-breaking farewell tour and five-year hiatus, th"
Spain,ES,57,579,UCEdHM0727TZd-L8ENTqGTUw,Hector Ruiz,2790000,617124760,2875,ES,"Hola!! 😄👋🏻 Soy Héctor Ruiz y aquí encontrarás Retos, Minijuegos y Noticias de Brawl Stars 🥳"
Spain,ES,58,602,UCjuRnAVSiarRGOI8DA2oJtQ,Menos Trece,2650000,1125117546,6350,ES,"Subo gameplays y se me va la olla, todo junto.  Twitter: @menos_trece  ZL54R1"
Spain,ES,59,613,UCBSs9x2KzSLhyyA9IKyt4YA,Netflix Anime,2610000,941943736,2947,JP,"About Netflix: Netflix is one of the world’s leading entertainment services offering TV series, films, games and live programming across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time. "
